Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
76,84.0,,,79.0,1942.0,,1.0,3.0,,,,,67.0,79.0,,75.0,,,,,71.0,82.0,,,,77.0,,86.0,76.0,,76.0,76.0,,79.0,,,71.0,,,,,,,38.0,,14.0,9.0,,,14.0,,,77.0,77.0,,76.0,78.0,,72.0,78.0,63.0,61.0,,,,,,,0.0,,,0.0,1.0
76,,,170.0,66.0,1855.0,391.0,,,4.0,2.0,84.0,72.0,71.0,,33.0,54.0,,,44.0,74.0,,,,,,77.0,,,89.0,,84.0,73.0,60.0,,48.0,,41.0,26.0,,74.0,,,42.0,25.0,,,,,,,72.0,,74.0,,,76.0,,,,77.0,,54.0,60.0,56.0,44.0,56.0,,1.0,0.0,0.0,0.0,,
76,77.0,,177.0,,,,1.0,2.0,,1.0,67.0,,,,,,70.0,,,77.0,30.0,,,47.0,,,69.0,,,,69.0,67.0,,,74.0,,,,69.0,,,,71.0,76.0,,6.0,10.0,,7.0,,,,72.0,,,72.0,76.0,,77.0,,76.0,,,,,,,,,,,0.0,1.0
76,,,,67.0,,418.0,,3.0,2.0,,66.0,61.0,75.0,,72.0,72.0,,55.0,55.0,77.0,55.0,,,65.0,,,68.0,,71.0,,72.0,69.0,,,,,68.0,,,75.0,,,,76.0,,,5.0,13.0,7.0,,67.0,69.0,,,69.0,,73.0,,76.0,,,,76.0,,73.0,75.0,17.0,,0.0,,0.0,0.0,
76,84.0,21.0,185.0,75.0,1960.0,423.0,,,4.0,1.0,,68.0,72.0,80.0,64.0,71.0,63.0,64.0,,,60.0,80.0,68.0,,,,69.0,,77.0,74.0,,,57.0,,,72.0,,,70.0,,60.0,,,,60.0,6.0,13.0,7.0,11.0,,71.0,,74.0,74.0,74.0,,,,78.0,76.0,72.0,,,70.0,,70.0,18.0,,,,,0.0,1.0
76,,22.0,180.0,73.0,,422.0,,3.0,3.0,,,,,76.0,74.0,76.0,,56.0,,,48.0,76.0,59.0,,,,,69.0,72.0,76.0,71.0,59.0,,78.0,,56.0,75.0,76.0,,,,77.0,72.0,80.0,,10.0,14.0,12.0,12.0,15.0,68.0,70.0,,71.0,71.0,,75.0,74.0,78.0,,,,,,,,22.0,0.0,,,1.0,0.0,0.0
76,,,,,,402.0,0.0,3.0,3.0,1.0,77.0,44.0,70.0,,73.0,62.0,,,62.0,71.0,,78.0,72.0,58.0,66.0,,,,,70.0,76.0,46.0,57.0,74.0,56.0,,,,,67.0,,,,77.0,,15.0,,8.0,14.0,,,69.0,66.0,66.0,66.0,,,,,,76.0,,76.0,76.0,,76.0,21.0,,0.0,,,,
76,,,,,2031.0,,1.0,,3.0,,68.0,68.0,72.0,,72.0,83.0,,65.0,75.0,81.0,44.0,69.0,,,,,,,,,54.0,78.0,,75.0,90.0,67.0,76.0,73.0,,74.0,82.0,,,,,11.0,9.0,13.0,,12.0,,69.0,,72.0,,,,73.0,77.0,,,,,,,73.0,,,0.0,,0.0,,1.0
76,82.0,24.0,,,2099.0,,1.0,3.0,3.0,1.0,,75.0,,,,,66.0,,61.0,,,,66.0,58.0,,75.0,78.0,,75.0,75.0,65.0,,,85.0,75.0,,,74.0,,76.0,59.0,,,74.0,70.0,,7.0,,14.0,8.0,,76.0,76.0,,,76.0,78.0,78.0,78.0,,,,,,75.0,76.0,20.0,,,0.0,,0.0,
76,,23.0,178.0,72.0,,412.0,0.0,,3.0,1.0,,,66.0,75.0,71.0,,79.0,,61.0,,57.0,,,39.0,,78.0,,85.0,,,,65.0,,,54.0,60.0,,68.0,,,49.0,,,,73.0,,9.0,11.0,6.0,,,71.0,68.0,,,71.0,70.0,,,,,72.0,76.0,76.0,72.0,76.0,,1.0,0.0,,,,1.0
76,,22.0,,,,,,2.0,,,,,75.0,79.0,53.0,66.0,77.0,,,,,,77.0,74.0,71.0,79.0,,,,75.0,,,,,64.0,66.0,57.0,,,75.0,,76.0,,54.0,,6.0,14.0,,12.0,14.0,72.0,,73.0,,,74.0,77.0,,75.0,77.0,68.0,66.0,68.0,65.0,60.0,65.0,21.0,0.0,,1.0,,,0.0
76,78.0,,194.0,,,,,3.0,,,66.0,39.0,,,,77.0,,38.0,,72.0,,35.0,,31.0,65.0,,,66.0,60.0,72.0,,,,78.0,78.0,,,74.0,33.0,53.0,44.0,65.0,77.0,79.0,77.0,,9.0,,,11.0,,51.0,52.0,52.0,,51.0,,57.0,63.0,,70.0,74.0,70.0,72.0,,72.0,,,,0.0,,0.0,0.0
76,82.0,24.0,174.0,,,417.0,,4.0,4.0,,,,,79.0,,,,,57.0,73.0,74.0,,76.0,75.0,69.0,78.0,85.0,,76.0,73.0,77.0,84.0,72.0,,,74.0,,37.0,75.0,72.0,76.0,,,,,,,9.0,,,,,,,,76.0,77.0,78.0,,,,59.0,62.0,58.0,,58.0,,,,0.0,,0.0,1.0
76,,,,79.0,,387.0,1.0,3.0,3.0,,,,59.0,,,66.0,51.0,,72.0,,,76.0,,55.0,,,,80.0,,,,,57.0,58.0,72.0,,64.0,,,63.0,,,32.0,21.0,,9.0,,,14.0,,78.0,73.0,,,,73.0,74.0,,,,52.0,50.0,52.0,50.0,,50.0,,1.0,0.0,0.0,0.0,,
76,,,,,,426.0,1.0,,,1.0,77.0,73.0,59.0,,,71.0,17.0,14.0,,,,,,,27.0,16.0,,,30.0,,45.0,44.0,60.0,27.0,,,38.0,18.0,10.0,,25.0,32.0,,17.0,,,,,71.0,,32.0,27.0,,27.0,,27.0,,30.0,,30.0,,,30.0,31.0,,31.0,77.0,,0.0,,0.0,,
76,,,,,2020.0,,,5.0,,1.0,74.0,,74.0,,,,,58.0,,77.0,,69.0,71.0,64.0,,76.0,69.0,,60.0,76.0,,,,,81.0,78.0,,,,,51.0,,66.0,,66.0,,,,7.0,,75.0,72.0,73.0,73.0,,72.0,75.0,,78.0,75.0,77.0,78.0,,77.0,,77.0,19.0,,,0.0,1.0,,0.0
76,76.0,28.0,187.0,,,410.0,1.0,,3.0,1.0,58.0,60.0,,,,,64.0,,,73.0,51.0,,64.0,,73.0,74.0,,,65.0,74.0,67.0,,68.0,,,,80.0,78.0,64.0,65.0,60.0,72.0,,,,,,,,,,66.0,66.0,,66.0,66.0,,,73.0,70.0,,,74.0,74.0,,,20.0,,,,,,0.0
76,76.0,,,82.0,,,0.0,,4.0,,,,77.0,77.0,58.0,,,80.0,,,,81.0,80.0,68.0,,82.0,,,67.0,,35.0,76.0,,71.0,78.0,80.0,,,,,,77.0,,59.0,48.0,,,13.0,9.0,7.0,76.0,,,,75.0,,76.0,,,,,72.0,,,,,,1.0,,0.0,,,
76,79.0,27.0,,,,,1.0,4.0,,,,31.0,60.0,,,,50.0,,,,,,27.0,,,73.0,,,,,55.0,37.0,77.0,,,32.0,75.0,,,53.0,,74.0,,77.0,75.0,10.0,8.0,14.0,7.0,,,58.0,56.0,56.0,56.0,,62.0,63.0,67.0,63.0,72.0,,72.0,,78.0,,,0.0,,1.0,0.0,0.0,1.0
76,,,179.0,74.0,,403.0,1.0,,3.0,,,,63.0,,,,,79.0,,70.0,,73.0,54.0,,59.0,75.0,73.0,75.0,,79.0,,79.0,72.0,,,75.0,69.0,35.0,,61.0,80.0,,42.0,36.0,38.0,15.0,,15.0,,8.0,,73.0,75.0,75.0,,,,74.0,,74.0,,,61.0,59.0,,,,1.0,0.0,0.0,0.0,0.0,
76,,28.0,,70.0,1969.0,413.0,1.0,,3.0,1.0,83.0,69.0,,80.0,49.0,61.0,,,,70.0,,,,,,,,78.0,89.0,,94.0,,56.0,,,,71.0,,75.0,74.0,,76.0,49.0,58.0,,15.0,14.0,,7.0,10.0,70.0,,,74.0,,,,,,76.0,,,68.0,,,65.0,21.0,,,1.0,0.0,,
76,76.0,26.0,,73.0,1952.0,412.0,0.0,,4.0,2.0,77.0,,73.0,,,,,74.0,,74.0,71.0,,79.0,,68.0,85.0,,78.0,87.0,68.0,,,,64.0,,,,,,73.0,,,,40.0,,11.0,7.0,,,12.0,76.0,76.0,,76.0,,76.0,76.0,76.0,,76.0,,63.0,64.0,,,61.0,19.0,0.0,,,,1.0,0.0
76,76.0,27.0,174.0,,1922.0,415.0,,3.0,3.0,,,,67.0,77.0,70.0,,76.0,,,,52.0,78.0,65.0,46.0,,,,,,70.0,83.0,66.0,,69.0,45.0,57.0,74.0,78.0,59.0,64.0,41.0,,,,76.0,,,6.0,15.0,,65.0,,68.0,68.0,,,,,70.0,74.0,,72.0,,76.0,69.0,,19.0,1.0,0.0,,0.0,,1.0
76,79.0,,,70.0,2097.0,,,,4.0,,76.0,,,78.0,,,,69.0,,76.0,72.0,,81.0,78.0,76.0,,77.0,,,74.0,77.0,81.0,65.0,,60.0,,79.0,67.0,71.0,76.0,,,,66.0,63.0,15.0,14.0,7.0,,,74.0,76.0,,75.0,,,,,,,74.0,74.0,,,69.0,,,0.0,0.0,1.0,0.0,,
76,76.0,,179.0,,,402.0,,3.0,,,,63.0,,,73.0,77.0,,65.0,,,48.0,,,,,75.0,,50.0,75.0,72.0,81.0,,69.0,,,62.0,,,67.0,75.0,52.0,,79.0,,,14.0,8.0,8.0,13.0,,67.0,66.0,67.0,67.0,,66.0,,,,69.0,71.0,,,,,,,,0.0,1.0,,0.0,0.0
76,,30.0,,,2016.0,,,4.0,3.0,,70.0,,,,51.0,64.0,72.0,,41.0,77.0,71.0,78.0,77.0,,76.0,,,,76.0,74.0,89.0,83.0,,75.0,56.0,80.0,69.0,,,77.0,69.0,,,,44.0,,,12.0,,15.0,73.0,,,75.0,,75.0,76.0,76.0,,76.0,,68.0,,64.0,,64.0,21.0,0.0,,,,,
76,,33.0,173.0,,,422.0,,,3.0,,,,,73.0,70.0,77.0,77.0,45.0,,72.0,42.0,,71.0,41.0,68.0,,,,76.0,,,,76.0,78.0,,55.0,,,,68.0,52.0,,,72.0,74.0,10.0,12.0,,,13.0,67.0,71.0,69.0,69.0,,71.0,72.0,75.0,,,,,,,74.0,76.0,,,,0.0,0.0,0.0,1.0
76,,,182.0,,,396.0,1.0,5.0,2.0,,,59.0,,,,77.0,,51.0,,75.0,42.0,,,,,68.0,,,,,67.0,,91.0,78.0,,,,,45.0,67.0,42.0,72.0,77.0,,,7.0,,14.0,13.0,15.0,65.0,,62.0,62.0,,,,64.0,72.0,64.0,,,70.0,71.0,76.0,71.0,21.0,,,1.0,,,
76,,31.0,,88.0,1517.0,,,,2.0,2.0,,,50.0,,,,21.0,17.0,,,,,35.0,29.0,,,44.0,48.0,,77.0,41.0,27.0,76.0,,90.0,,,,,,,60.0,,77.0,,14.0,14.0,,10.0,,47.0,44.0,,45.0,,,,52.0,61.0,,,74.0,65.0,68.0,,,20.0,0.0,0.0,1.0,,0.0,1.0
76,,,,,2090.0,,,,3.0,,72.0,71.0,,,72.0,75.0,74.0,,,78.0,,,70.0,74.0,,76.0,,,,,,82.0,66.0,,68.0,78.0,75.0,73.0,73.0,,,,,,71.0,12.0,,12.0,,,,,,,73.0,73.0,,76.0,76.0,76.0,,,,76.0,74.0,,21.0,1.0,,0.0,,0.0,
76,,,196.0,,1293.0,423.0,,3.0,1.0,,,,,77.0,55.0,,14.0,,10.0,35.0,,,17.0,,38.0,,55.0,,,74.0,,51.0,,,76.0,19.0,,25.0,12.0,55.0,30.0,64.0,16.0,14.0,13.0,,76.0,68.0,,,,,,33.0,33.0,,37.0,36.0,,36.0,32.0,,,,,31.0,76.0,,0.0,,0.0,0.0,1.0
76,,27.0,,,,436.0,1.0,4.0,4.0,,69.0,73.0,,75.0,,,,71.0,,,,76.0,76.0,,78.0,76.0,72.0,67.0,74.0,,68.0,,76.0,,72.0,,73.0,,,78.0,,,68.0,,,,,,,,75.0,,,75.0,,74.0,,,,76.0,75.0,,75.0,,,,20.0,0.0,,1.0,,0.0,
76,,30.0,,75.0,,420.0,1.0,3.0,,,,67.0,75.0,,65.0,66.0,,65.0,,,65.0,,,69.0,77.0,78.0,,,,75.0,70.0,71.0,,74.0,63.0,,,73.0,,77.0,,,65.0,67.0,66.0,9.0,,6.0,,,71.0,,73.0,73.0,,73.0,76.0,76.0,76.0,76.0,,74.0,,72.0,68.0,,,0.0,0.0,1.0,0.0,,
76,77.0,,190.0,84.0,,,,,2.0,,55.0,40.0,55.0,63.0,78.0,71.0,,33.0,,69.0,35.0,61.0,45.0,,65.0,,,,,,55.0,61.0,79.0,59.0,,39.0,72.0,,28.0,,36.0,,,78.0,77.0,,,5.0,,5.0,56.0,,,54.0,,,58.0,,,,,74.0,,,77.0,,16.0,0.0,,,0.0,0.0,1.0
76,,27.0,,,,439.0,,,3.0,,,71.0,,76.0,,70.0,,66.0,66.0,,,75.0,,,79.0,77.0,,69.0,,76.0,77.0,,,70.0,69.0,,,77.0,67.0,,52.0,74.0,71.0,73.0,,7.0,10.0,11.0,,,74.0,74.0,,74.0,,74.0,,76.0,77.0,,,,,75.0,74.0,,,0.0,,,1.0,0.0,
76,76.0,29.0,,72.0,1939.0,,1.0,,3.0,1.0,,,,,73.0,73.0,,,61.0,,,68.0,,,76.0,75.0,,55.0,,,62.0,78.0,,83.0,68.0,69.0,,75.0,63.0,,62.0,75.0,74.0,,72.0,,15.0,,,6.0,68.0,67.0,68.0,,,,,71.0,,,,,74.0,,,73.0,19.0,,0.0,1.0,1.0,,0.0
76,78.0,,173.0,,1928.0,404.0,1.0,4.0,,,,,67.0,,,72.0,,79.0,73.0,74.0,,,63.0,,,76.0,,72.0,76.0,,,,,78.0,,,80.0,,,69.0,78.0,,,,,,,7.0,,,,,75.0,75.0,,,,,,,60.0,60.0,,59.0,56.0,59.0,20.0,,,1.0,0.0,,1.0
76,,27.0,175.0,70.0,2046.0,445.0,1.0,3.0,,1.0,92.0,70.0,,74.0,65.0,,,,,75.0,,,,,71.0,,,92.0,74.0,74.0,,72.0,,,,70.0,,,73.0,,,72.0,64.0,,65.0,7.0,,13.0,8.0,11.0,,76.0,75.0,75.0,75.0,,,77.0,75.0,,,72.0,,75.0,69.0,,19.0,,,,0.0,,1.0
76,76.0,28.0,188.0,77.0,1946.0,,,3.0,3.0,,,63.0,71.0,,,74.0,,,73.0,,68.0,,,,74.0,76.0,,55.0,,70.0,62.0,76.0,66.0,72.0,,73.0,,76.0,,,40.0,73.0,,78.0,,12.0,,,,9.0,,68.0,,,69.0,68.0,72.0,71.0,,71.0,74.0,76.0,74.0,74.0,,74.0,,,0.0,1.0,,0.0,
76,77.0,,190.0,79.0,,357.0,1.0,,,1.0,59.0,,,54.0,80.0,76.0,42.0,,77.0,66.0,32.0,,,,,63.0,,63.0,59.0,68.0,54.0,,63.0,,,24.0,,81.0,30.0,31.0,,68.0,,81.0,,11.0,7.0,,,,,,49.0,49.0,49.0,49.0,52.0,,,54.0,,,,,77.0,72.0,19.0,,0.0,1.0,1.0,,0.0
76,,,,80.0,1956.0,434.0,,3.0,,2.0,,62.0,,,,81.0,,,,,,69.0,51.0,48.0,,,74.0,,67.0,,69.0,,78.0,82.0,77.0,,90.0,78.0,,,,74.0,78.0,,,,11.0,,10.0,,,,,68.0,68.0,,71.0,69.0,72.0,69.0,,,74.0,76.0,77.0,,,,0.0,,,0.0,
76,76.0,,172.0,73.0,2027.0,421.0,,4.0,4.0,1.0,,66.0,,,69.0,67.0,77.0,65.0,56.0,77.0,60.0,75.0,,,,,70.0,,77.0,74.0,,,75.0,,,64.0,68.0,69.0,74.0,75.0,,,66.0,,,,16.0,,8.0,14.0,,74.0,73.0,,,,76.0,,,76.0,76.0,74.0,76.0,75.0,71.0,,,1.0,0.0,0.0,,0.0,1.0
76,,20.0,189.0,70.0,1749.0,,1.0,3.0,3.0,,74.0,,60.0,,25.0,,51.0,,73.0,,,,58.0,48.0,,76.0,74.0,,,,67.0,,,,72.0,,,18.0,,63.0,63.0,73.0,,,16.0,8.0,,7.0,10.0,12.0,,,,75.0,,,74.0,73.0,,,51.0,,51.0,,,,,1.0,,0.0,,0.0,
76,76.0,38.0,190.0,,,422.0,1.0,3.0,1.0,,,,78.0,,44.0,,,9.0,10.0,29.0,12.0,,14.0,16.0,,12.0,44.0,,,,32.0,,,,84.0,12.0,35.0,,,60.0,15.0,,12.0,9.0,,,,78.0,,,30.0,26.0,28.0,,,26.0,,29.0,31.0,29.0,27.0,30.0,27.0,26.0,,,76.0,0.0,0.0,1.0,0.0,0.0,
76,,,,72.0,2057.0,426.0,,3.0,3.0,,,,71.0,79.0,,,,69.0,69.0,72.0,76.0,77.0,78.0,72.0,,,,,,77.0,91.0,77.0,,74.0,57.0,71.0,,48.0,,,55.0,77.0,54.0,,60.0,,13.0,12.0,,,,,75.0,,,76.0,76.0,,,76.0,69.0,66.0,,68.0,63.0,,20.0,1.0,0.0,,,0.0,
76,76.0,,170.0,72.0,1831.0,379.0,,,,4.0,,,,,,,,,,84.0,76.0,,,,,85.0,63.0,63.0,69.0,70.0,84.0,73.0,33.0,,,68.0,51.0,33.0,81.0,80.0,78.0,76.0,,25.0,,,6.0,,7.0,10.0,73.0,76.0,76.0,76.0,,76.0,,,,76.0,58.0,,,,,53.0,,0.0,0.0,,,,0.0
76,,33.0,,,1901.0,406.0,1.0,3.0,,,,,,,,,,,78.0,62.0,80.0,,65.0,,,,,,57.0,,,78.0,69.0,,,70.0,,40.0,77.0,72.0,,83.0,,39.0,,11.0,,,,11.0,76.0,71.0,,,73.0,,73.0,73.0,68.0,73.0,60.0,61.0,,,,,21.0,1.0,,,,,1.0
76,79.0,,181.0,,1923.0,415.0,1.0,,,1.0,64.0,62.0,65.0,,,,51.0,52.0,69.0,73.0,,65.0,41.0,45.0,,,,55.0,64.0,,75.0,,65.0,,,,,,,,,,,,,,10.0,5.0,,10.0,,65.0,66.0,66.0,66.0,,,,73.0,,,77.0,,73.0,,73.0,,,0.0,,,0.0,
76,76.0,,,,1965.0,,,,3.0,,,,,,,62.0,74.0,,,82.0,78.0,,71.0,,79.0,80.0,,,,70.0,,77.0,56.0,,58.0,,,,,,,,76.0,,74.0,,,,,,65.0,66.0,,66.0,,66.0,73.0,70.0,,,,,73.0,72.0,,,21.0,0.0,0.0,1.0,,,1.0
76,,23.0,187.0,80.0,1765.0,391.0,1.0,,2.0,,,,52.0,57.0,77.0,77.0,40.0,,,64.0,,53.0,,,,,,,62.0,70.0,52.0,55.0,82.0,73.0,,48.0,78.0,,,,,,,,76.0,12.0,5.0,8.0,,12.0,,56.0,,56.0,,,58.0,59.0,,,,,70.0,72.0,78.0,,,,0.0,1.0,,,0.0
76,,19.0,,73.0,,,0.0,,,,,43.0,67.0,70.0,77.0,,59.0,41.0,73.0,76.0,,69.0,54.0,,,,71.0,,69.0,76.0,,,,72.0,75.0,,,76.0,44.0,67.0,,76.0,76.0,,,8.0,10.0,,,,,,63.0,63.0,,,67.0,,,,75.0,,,76.0,,76.0,20.0,0.0,,1.0,,0.0,1.0
76,76.0,34.0,183.0,86.0,1280.0,428.0,,2.0,,,75.0,,,,58.0,79.0,,12.0,,,,15.0,,,,25.0,,56.0,,73.0,60.0,50.0,,36.0,80.0,,29.0,,11.0,55.0,25.0,,,13.0,,75.0,70.0,67.0,,,33.0,30.0,,,,,34.0,33.0,33.0,,,,30.0,,31.0,,,,,1.0,,0.0,1.0
76,,32.0,186.0,83.0,,,,4.0,2.0,,,,60.0,,,,,33.0,78.0,,,66.0,,33.0,68.0,,,71.0,,,,,,60.0,,29.0,,,36.0,,,,79.0,80.0,76.0,,8.0,11.0,12.0,,,,,,58.0,,,,,,71.0,74.0,71.0,,,,21.0,0.0,,,,,1.0
76,76.0,,,,1910.0,393.0,1.0,,4.0,,,,,,52.0,,,70.0,56.0,,70.0,78.0,,70.0,74.0,,,59.0,78.0,,76.0,,,73.0,33.0,72.0,,45.0,,,72.0,76.0,,59.0,51.0,,,,,,72.0,75.0,75.0,,75.0,,76.0,76.0,,76.0,,65.0,,,,65.0,18.0,,0.0,0.0,1.0,0.0,0.0
76,76.0,34.0,192.0,,1757.0,375.0,,,3.0,,58.0,78.0,,67.0,38.0,,,,82.0,,,,38.0,44.0,40.0,73.0,,63.0,52.0,79.0,,,75.0,,,69.0,,,,59.0,,,,,19.0,8.0,,15.0,16.0,,76.0,,,71.0,,,69.0,,63.0,67.0,,,,51.0,,,,,,1.0,0.0,,1.0
76,76.0,,184.0,72.0,1910.0,412.0,,3.0,2.0,,,56.0,68.0,,,,,56.0,77.0,74.0,35.0,62.0,,,,74.0,,,,,,,90.0,77.0,72.0,54.0,,77.0,,,,,74.0,,78.0,,,5.0,9.0,8.0,68.0,67.0,67.0,,67.0,,,,70.0,,76.0,75.0,76.0,,76.0,,19.0,0.0,,1.0,,,0.0
76,,32.0,187.0,83.0,1657.0,350.0,0.0,2.0,2.0,3.0,40.0,35.0,,,75.0,81.0,58.0,,,,,50.0,50.0,,,60.0,37.0,,49.0,,,,74.0,,,38.0,87.0,,,61.0,,71.0,75.0,,,,12.0,9.0,7.0,8.0,,,,,,,58.0,57.0,66.0,,68.0,76.0,68.0,,76.0,,20.0,,,1.0,,0.0,0.0
76,,34.0,,,1964.0,410.0,,4.0,,2.0,,,71.0,,,63.0,,,,,67.0,,74.0,,,,80.0,,83.0,76.0,75.0,,72.0,,59.0,78.0,59.0,,77.0,,75.0,79.0,,40.0,35.0,11.0,,8.0,,12.0,76.0,76.0,76.0,,76.0,76.0,76.0,76.0,,76.0,,,,,54.0,,,,,0.0,,0.0,1.0
76,76.0,,177.0,,2012.0,425.0,1.0,,,,65.0,65.0,72.0,76.0,77.0,,,,,,,77.0,65.0,53.0,,75.0,,64.0,,76.0,74.0,,71.0,,68.0,,80.0,,70.0,,,,76.0,,79.0,5.0,,10.0,13.0,7.0,71.0,72.0,71.0,71.0,,72.0,,74.0,,,,76.0,,,,76.0,19.0,1.0,,,,,
76,86.0,21.0,,75.0,,,0.0,,3.0,1.0,,71.0,76.0,,69.0,71.0,71.0,68.0,58.0,80.0,,79.0,72.0,63.0,79.0,,,75.0,,71.0,,80.0,,73.0,,,,,,,59.0,71.0,,,67.0,10.0,10.0,,11.0,,74.0,,,75.0,75.0,,,78.0,,78.0,75.0,,75.0,,,74.0,,1.0,0.0,0.0,0.0,0.0,
76,,,177.0,,2147.0,446.0,1.0,3.0,,,68.0,,76.0,74.0,,78.0,72.0,72.0,,,,71.0,,,,77.0,,66.0,,,83.0,90.0,72.0,69.0,80.0,,85.0,68.0,78.0,,63.0,,,78.0,77.0,,11.0,,8.0,11.0,,75.0,76.0,,76.0,,,,,76.0,76.0,,,76.0,76.0,76.0,21.0,,,1.0,0.0,1.0,
76,76.0,34.0,,,,,,5.0,,,76.0,,67.0,,,75.0,,13.0,,27.0,19.0,,10.0,19.0,36.0,33.0,,35.0,,,42.0,50.0,,29.0,,,,,,48.0,,,11.0,13.0,12.0,76.0,72.0,,75.0,,,,,30.0,30.0,,33.0,,,31.0,,33.0,28.0,,,27.0,76.0,,,,0.0,0.0,
76,76.0,,,79.0,2093.0,,1.0,4.0,3.0,,50.0,75.0,79.0,,,,79.0,72.0,,79.0,76.0,67.0,79.0,,,75.0,,,,71.0,70.0,,67.0,80.0,73.0,77.0,,,77.0,,75.0,,76.0,75.0,70.0,,,10.0,,7.0,,,72.0,72.0,,71.0,,,,,75.0,,75.0,74.0,75.0,,18.0,,0.0,0.0,,0.0,
76,,,180.0,,,384.0,,4.0,,2.0,,,,78.0,,61.0,66.0,77.0,,,,79.0,78.0,,73.0,81.0,53.0,68.0,71.0,76.0,76.0,,67.0,54.0,,81.0,44.0,,82.0,,85.0,,35.0,,15.0,,,5.0,4.0,4.0,,75.0,76.0,,76.0,75.0,76.0,,73.0,75.0,,55.0,,50.0,,50.0,15.0,,0.0,1.0,,,1.0
76,,36.0,177.0,,,377.0,,4.0,,3.0,,,,74.0,41.0,67.0,,,83.0,,77.0,72.0,78.0,70.0,60.0,,,,,,78.0,75.0,87.0,55.0,69.0,,73.0,,,63.0,81.0,,32.0,42.0,19.0,10.0,13.0,,,5.0,76.0,,73.0,,,70.0,75.0,71.0,71.0,,56.0,60.0,,,57.0,53.0,,,0.0,0.0,,0.0,1.0
76,76.0,34.0,,84.0,,,1.0,,3.0,,,,,,,75.0,,64.0,78.0,74.0,,74.0,65.0,,,,65.0,,,,,74.0,,74.0,,,,,,,52.0,,72.0,,73.0,15.0,11.0,10.0,,,,,72.0,72.0,72.0,72.0,73.0,75.0,74.0,,76.0,75.0,,,,76.0,22.0,0.0,,,,,1.0
76,76.0,34.0,,,,,,,,,75.0,73.0,71.0,,,75.0,,11.0,,31.0,,,,15.0,,,,35.0,44.0,,42.0,,,36.0,63.0,14.0,,,,50.0,,,14.0,17.0,14.0,75.0,,,,79.0,30.0,,28.0,,28.0,,32.0,31.0,35.0,,,33.0,,28.0,30.0,,,0.0,0.0,,0.0,,1.0
76,76.0,30.0,187.0,,1601.0,,1.0,,,,63.0,,,,,,,28.0,80.0,,27.0,,,26.0,52.0,63.0,56.0,,52.0,65.0,33.0,,61.0,76.0,,,,80.0,,,26.0,56.0,,,71.0,,10.0,10.0,,,55.0,51.0,,,,51.0,,56.0,58.0,,,,,,,,,,,,,,
76,76.0,,,,,,0.0,,2.0,,55.0,,,,77.0,,62.0,43.0,,73.0,,,48.0,28.0,68.0,68.0,,52.0,59.0,,60.0,64.0,72.0,,72.0,44.0,77.0,73.0,46.0,,63.0,69.0,,75.0,75.0,,15.0,14.0,9.0,10.0,61.0,58.0,,,,58.0,62.0,62.0,,62.0,,,71.0,72.0,,,,0.0,0.0,1.0,,0.0,
76,,,,,1832.0,,0.0,3.0,,3.0,49.0,,80.0,79.0,36.0,,,,56.0,81.0,71.0,,85.0,,74.0,82.0,,44.0,74.0,,,69.0,,50.0,34.0,,46.0,39.0,81.0,81.0,80.0,,,,,9.0,10.0,14.0,5.0,8.0,72.0,,,,,,,76.0,,,58.0,,,53.0,47.0,53.0,18.0,0.0,0.0,1.0,0.0,0.0,
76,,32.0,,,,,,3.0,3.0,,62.0,,60.0,70.0,30.0,82.0,54.0,77.0,,,67.0,,58.0,48.0,46.0,,,70.0,,,,,73.0,,,,75.0,21.0,79.0,62.0,,,,25.0,,7.0,7.0,7.0,,,76.0,69.0,,,,69.0,71.0,70.0,,70.0,,,,49.0,,,16.0,0.0,,,,0.0,
76,,36.0,,,,,,4.0,4.0,,44.0,70.0,82.0,76.0,65.0,67.0,82.0,61.0,67.0,,70.0,,83.0,79.0,,84.0,45.0,44.0,63.0,,75.0,,,,69.0,79.0,,67.0,63.0,80.0,73.0,,,72.0,70.0,,7.0,9.0,,15.0,,,,71.0,,70.0,76.0,,76.0,,72.0,76.0,,,71.0,,,0.0,,,0.0,1.0,
