Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
72,72.0,35.0,,,,,1.0,3.0,1.0,1.0,,,67.0,,,79.0,9.0,10.0,12.0,24.0,13.0,11.0,14.0,13.0,32.0,24.0,,34.0,38.0,68.0,35.0,50.0,,39.0,77.0,,44.0,,13.0,,13.0,65.0,22.0,11.0,10.0,,,,,,,25.0,,27.0,,25.0,30.0,,31.0,,,32.0,27.0,,31.0,27.0,,0.0,,,0.0,0.0,
72,72.0,33.0,,80.0,1181.0,401.0,,,1.0,,69.0,,69.0,72.0,47.0,,13.0,14.0,16.0,25.0,15.0,15.0,11.0,,26.0,14.0,48.0,,,,,52.0,55.0,31.0,70.0,19.0,32.0,18.0,11.0,,24.0,57.0,12.0,19.0,13.0,,,,,,30.0,,26.0,26.0,26.0,25.0,,28.0,28.0,28.0,27.0,28.0,27.0,27.0,,,,0.0,0.0,1.0,0.0,,
72,72.0,,,,,,0.0,3.0,3.0,,46.0,62.0,,,,80.0,72.0,,,,,,,62.0,77.0,,45.0,47.0,37.0,,43.0,80.0,70.0,,,,,,,,,72.0,61.0,68.0,,10.0,14.0,,,11.0,,,,,,,,,72.0,,,,69.0,68.0,,,,0.0,0.0,,0.0,0.0,
72,81.0,,187.0,75.0,1711.0,365.0,,,3.0,1.0,65.0,72.0,,,,,,77.0,71.0,67.0,64.0,,,,45.0,,,66.0,58.0,,57.0,69.0,74.0,70.0,72.0,,60.0,,,58.0,,68.0,27.0,34.0,31.0,,8.0,,13.0,7.0,,,70.0,,70.0,68.0,,68.0,,68.0,52.0,,,,49.0,,18.0,0.0,0.0,,0.0,0.0,1.0
72,,26.0,,,,402.0,1.0,,1.0,,72.0,71.0,,,,,,14.0,15.0,,13.0,16.0,,,,19.0,45.0,41.0,,,57.0,,,,,11.0,25.0,25.0,13.0,,13.0,44.0,15.0,14.0,,,,,,,31.0,28.0,30.0,30.0,30.0,28.0,34.0,,,31.0,29.0,,,,,29.0,,0.0,0.0,,0.0,,
72,72.0,,188.0,85.0,,,,,3.0,,63.0,,,,35.0,,33.0,,91.0,,,,49.0,,44.0,68.0,53.0,,56.0,70.0,57.0,,,,,,,24.0,76.0,,,73.0,,21.0,,15.0,,,,9.0,72.0,,67.0,,,63.0,,,,,47.0,50.0,47.0,47.0,52.0,,20.0,,,0.0,0.0,,0.0
72,84.0,22.0,,,1096.0,,1.0,1.0,,1.0,72.0,70.0,,,,,14.0,10.0,9.0,,9.0,9.0,,12.0,,20.0,,42.0,,,,50.0,70.0,35.0,,8.0,30.0,8.0,5.0,48.0,20.0,28.0,8.0,11.0,12.0,,,,,,26.0,24.0,,26.0,26.0,24.0,28.0,27.0,27.0,27.0,25.0,25.0,25.0,25.0,23.0,25.0,,0.0,,1.0,0.0,0.0,1.0
72,72.0,,177.0,,,413.0,,4.0,3.0,,64.0,,74.0,,,,70.0,,,,,,,,,74.0,67.0,62.0,65.0,,,70.0,,,72.0,,,69.0,,,67.0,,,,,15.0,,12.0,15.0,,69.0,,69.0,,,,,72.0,,72.0,,,71.0,,,,21.0,,0.0,0.0,,0.0,0.0
72,,23.0,195.0,84.0,,,,,2.0,1.0,,34.0,60.0,,,77.0,45.0,26.0,,,,59.0,,34.0,65.0,,72.0,82.0,,,52.0,,,73.0,,32.0,74.0,,27.0,60.0,,,68.0,,,7.0,10.0,8.0,,9.0,56.0,,55.0,55.0,55.0,56.0,,61.0,,,70.0,,,,,72.0,18.0,0.0,0.0,,0.0,,
72,77.0,25.0,,81.0,1663.0,360.0,0.0,3.0,,,,,56.0,60.0,,74.0,38.0,,77.0,73.0,32.0,54.0,38.0,32.0,67.0,,47.0,,,,52.0,,76.0,68.0,78.0,34.0,73.0,68.0,48.0,44.0,,,,,70.0,6.0,14.0,,13.0,13.0,,,,56.0,,54.0,59.0,59.0,,59.0,67.0,,,,74.0,,,0.0,,,,,1.0
72,,25.0,192.0,,,,,4.0,2.0,,65.0,37.0,,58.0,73.0,,46.0,23.0,,,28.0,,,,,61.0,68.0,63.0,64.0,63.0,43.0,,,,,41.0,70.0,70.0,30.0,,34.0,59.0,,,73.0,13.0,,8.0,6.0,,55.0,51.0,,51.0,51.0,51.0,,,,,67.0,,67.0,69.0,74.0,69.0,17.0,0.0,,,0.0,0.0,
72,,,,,1867.0,,,,3.0,,66.0,72.0,65.0,67.0,42.0,,,,,66.0,,,67.0,,,,,67.0,64.0,,67.0,,,67.0,,68.0,,43.0,,,73.0,78.0,44.0,,28.0,9.0,,,14.0,6.0,72.0,,70.0,,,,,70.0,,,58.0,57.0,,56.0,,,19.0,0.0,0.0,1.0,,,1.0
72,72.0,30.0,,88.0,1714.0,372.0,1.0,4.0,,1.0,,70.0,,66.0,36.0,80.0,,,,69.0,,,,48.0,,,67.0,,,66.0,51.0,,76.0,,90.0,,,30.0,,,,75.0,,27.0,20.0,8.0,,,,,,65.0,68.0,,68.0,,,,,,51.0,,,50.0,52.0,,19.0,0.0,0.0,,0.0,0.0,
72,72.0,,,80.0,,,0.0,,2.0,,66.0,,,,,83.0,,22.0,,65.0,29.0,,,37.0,56.0,,,,51.0,,56.0,,,,91.0,,,,32.0,34.0,,60.0,,73.0,69.0,10.0,7.0,9.0,11.0,,50.0,45.0,,45.0,45.0,45.0,48.0,51.0,56.0,51.0,,,,67.0,,,17.0,0.0,,0.0,,0.0,0.0
72,72.0,28.0,,70.0,,,0.0,,,1.0,76.0,60.0,71.0,78.0,,,65.0,58.0,,,62.0,,72.0,72.0,,78.0,,75.0,,,67.0,63.0,40.0,,,,,,,,64.0,,,44.0,40.0,11.0,9.0,15.0,16.0,,,72.0,,,,,,72.0,,,,62.0,65.0,,,,20.0,0.0,0.0,,0.0,,1.0
72,72.0,31.0,,,,,,3.0,3.0,,68.0,,,,,59.0,,,,71.0,43.0,70.0,78.0,,72.0,,,,69.0,71.0,72.0,72.0,68.0,63.0,53.0,69.0,69.0,,,66.0,,,,73.0,,,8.0,7.0,,,,,,68.0,68.0,69.0,71.0,71.0,,,72.0,72.0,,,,,18.0,,0.0,,0.0,,1.0
72,,,,,,400.0,1.0,2.0,2.0,,,,58.0,67.0,,,,,53.0,,,,,,,,,92.0,,63.0,,68.0,70.0,,65.0,49.0,,,44.0,,,,,,67.0,11.0,13.0,,12.0,6.0,,,60.0,,,63.0,62.0,,,,72.0,,72.0,,68.0,,18.0,,0.0,0.0,,,
72,82.0,,,67.0,,,0.0,,,,,72.0,,,,71.0,,,,,,,,,,,,,90.0,,89.0,75.0,,,70.0,,,32.0,,58.0,,71.0,30.0,37.0,27.0,,,11.0,8.0,7.0,74.0,,72.0,,,,72.0,,,73.0,59.0,55.0,,56.0,,56.0,17.0,,,0.0,,,
72,72.0,,192.0,,,,,3.0,2.0,,,32.0,,,,,,29.0,74.0,68.0,,44.0,,31.0,60.0,57.0,34.0,32.0,30.0,,44.0,,,32.0,,29.0,77.0,,38.0,54.0,43.0,70.0,,,,11.0,8.0,6.0,9.0,14.0,,,48.0,,48.0,46.0,52.0,50.0,,,,69.0,,,,63.0,19.0,,,0.0,,0.0,1.0
72,72.0,36.0,175.0,70.0,1767.0,362.0,,3.0,2.0,,55.0,74.0,62.0,65.0,39.0,,,,75.0,,,58.0,,,,71.0,,52.0,,,,72.0,55.0,,,64.0,,,80.0,,75.0,,39.0,34.0,28.0,7.0,8.0,11.0,11.0,,,67.0,69.0,,69.0,,,,,,53.0,,,,53.0,52.0,18.0,0.0,0.0,,0.0,,
72,,31.0,,,1162.0,,,2.0,1.0,1.0,,,,,,71.0,,,20.0,24.0,,13.0,11.0,13.0,,18.0,,40.0,,,58.0,47.0,51.0,45.0,,11.0,18.0,,,25.0,29.0,23.0,11.0,17.0,,,,,71.0,,32.0,,27.0,27.0,27.0,25.0,27.0,,28.0,,,29.0,,,30.0,,,0.0,0.0,,0.0,0.0,
72,72.0,31.0,190.0,85.0,1871.0,396.0,,,3.0,,52.0,,71.0,,,,,,66.0,74.0,54.0,,,,,,50.0,,62.0,,58.0,,72.0,,78.0,,,67.0,57.0,74.0,40.0,,,67.0,,10.0,6.0,11.0,,13.0,67.0,,66.0,,,,,,,,70.0,72.0,,,70.0,,,0.0,0.0,,0.0,0.0,
72,,,,,1801.0,373.0,,,,1.0,66.0,,,75.0,,57.0,71.0,,60.0,,,75.0,,,,,68.0,,,,77.0,,79.0,,,72.0,49.0,,,71.0,,,,26.0,27.0,,,11.0,13.0,13.0,,72.0,72.0,72.0,,72.0,,,,,54.0,54.0,,,47.0,51.0,19.0,0.0,,,0.0,0.0,
72,72.0,,,70.0,,369.0,0.0,,,,78.0,71.0,,60.0,31.0,,,76.0,,60.0,62.0,,,,,61.0,,,65.0,,,,,,81.0,56.0,72.0,36.0,,,,,17.0,,19.0,15.0,,,,,,,,,,,,65.0,60.0,,,,,,51.0,50.0,,0.0,0.0,,0.0,,0.0
72,72.0,27.0,,,,,0.0,,3.0,,68.0,,69.0,67.0,69.0,,70.0,,59.0,,,,,,,65.0,66.0,,,69.0,71.0,75.0,73.0,,,65.0,72.0,,57.0,,,68.0,69.0,,,,10.0,,10.0,8.0,64.0,,64.0,,,,67.0,,,68.0,,72.0,,72.0,,,17.0,,,0.0,0.0,0.0,
72,84.0,,188.0,74.0,,,,,,1.0,,,62.0,,41.0,72.0,64.0,,,,,69.0,,51.0,55.0,69.0,86.0,,70.0,,,74.0,,81.0,,,62.0,35.0,,,,,,,40.0,9.0,,,7.0,,,,73.0,,73.0,72.0,72.0,73.0,,73.0,61.0,56.0,,60.0,,,,,0.0,0.0,,0.0,1.0
72,72.0,31.0,,,1151.0,,,3.0,1.0,1.0,73.0,,65.0,72.0,,72.0,,12.0,20.0,21.0,11.0,16.0,15.0,,,15.0,48.0,41.0,32.0,65.0,,49.0,69.0,,68.0,13.0,,26.0,,18.0,24.0,56.0,,14.0,13.0,,,,,,,24.0,25.0,25.0,25.0,24.0,25.0,,,28.0,29.0,28.0,,29.0,29.0,,,0.0,,1.0,0.0,0.0,
72,82.0,,,66.0,,381.0,,3.0,3.0,,,55.0,70.0,73.0,,,60.0,53.0,50.0,,59.0,,58.0,,74.0,74.0,,,,,,,,,,,,,58.0,74.0,69.0,,66.0,73.0,64.0,,,,,12.0,62.0,67.0,66.0,,66.0,,,,,70.0,70.0,,70.0,,,,19.0,0.0,,,0.0,0.0,
72,72.0,33.0,,,1613.0,355.0,1.0,3.0,,,59.0,,,56.0,,77.0,45.0,,67.0,,,,31.0,23.0,68.0,59.0,57.0,,61.0,65.0,49.0,51.0,,,,,77.0,,,,21.0,,,,73.0,14.0,,,16.0,,,,52.0,52.0,52.0,,57.0,57.0,,,,,,,,68.0,,,,0.0,0.0,0.0,
72,,,174.0,,,,0.0,,2.0,1.0,81.0,71.0,71.0,75.0,44.0,,,,72.0,,,75.0,,72.0,,,79.0,,,,,,80.0,,60.0,71.0,42.0,,68.0,,,,,34.0,,7.0,12.0,16.0,11.0,,72.0,,72.0,,,72.0,,72.0,,72.0,,,61.0,,,59.0,,,0.0,,0.0,0.0,
72,,32.0,191.0,,,339.0,,3.0,2.0,,37.0,44.0,59.0,61.0,74.0,,,,,,,,,,64.0,,,36.0,,,49.0,,,33.0,77.0,38.0,,,42.0,39.0,58.0,,,74.0,72.0,7.0,,,,8.0,57.0,53.0,53.0,53.0,,,56.0,,60.0,56.0,65.0,,65.0,66.0,,,17.0,0.0,,0.0,0.0,,
72,72.0,,,,1773.0,376.0,0.0,,2.0,1.0,,39.0,,,,61.0,,,56.0,,36.0,,65.0,,,70.0,73.0,,,66.0,,,67.0,,51.0,44.0,,,,,38.0,62.0,,,,,15.0,10.0,5.0,,,,,,,64.0,,69.0,,69.0,72.0,,72.0,,67.0,,18.0,,0.0,0.0,0.0,,1.0
72,72.0,,,,1907.0,,0.0,3.0,,1.0,64.0,,71.0,71.0,61.0,78.0,,,54.0,,49.0,,,,71.0,,,71.0,,76.0,64.0,,63.0,,,,73.0,58.0,,,,68.0,65.0,,63.0,,8.0,6.0,,,71.0,70.0,71.0,,,,,,,,,71.0,,68.0,67.0,,17.0,,0.0,0.0,,0.0,0.0
72,,30.0,,,,,,,2.0,,64.0,44.0,61.0,65.0,,74.0,46.0,43.0,,72.0,33.0,58.0,,39.0,63.0,68.0,63.0,,,70.0,,50.0,73.0,,,,,,,62.0,,72.0,,71.0,,,13.0,8.0,10.0,,,,,,59.0,59.0,,,68.0,64.0,70.0,72.0,70.0,,,,19.0,0.0,0.0,1.0,,0.0,0.0
72,72.0,,,,1769.0,374.0,0.0,,,1.0,55.0,,57.0,58.0,71.0,,,42.0,,,51.0,,52.0,30.0,67.0,60.0,,50.0,,,45.0,78.0,,70.0,,,84.0,,57.0,54.0,,,,,71.0,,,13.0,6.0,13.0,,,58.0,58.0,58.0,,60.0,,,,,,66.0,67.0,,67.0,19.0,0.0,,,0.0,0.0,
72,,29.0,,66.0,1779.0,,,3.0,,,,67.0,,74.0,30.0,53.0,,,,,,75.0,61.0,,57.0,,91.0,87.0,87.0,,,,74.0,,50.0,67.0,31.0,,,,,65.0,,28.0,,,,,,14.0,,,,,71.0,,72.0,72.0,64.0,72.0,,,,53.0,43.0,53.0,,,,0.0,0.0,0.0,1.0
72,77.0,23.0,,,,,,3.0,3.0,1.0,80.0,62.0,61.0,,,,65.0,60.0,,65.0,44.0,,,,,,,81.0,,,,70.0,,,,,77.0,67.0,,60.0,49.0,,61.0,,,11.0,,10.0,14.0,12.0,,,,70.0,,,70.0,,68.0,72.0,72.0,,72.0,72.0,,,21.0,0.0,,,,,
72,72.0,29.0,,,,,0.0,3.0,,1.0,62.0,53.0,,74.0,,74.0,55.0,,72.0,,,,,51.0,70.0,78.0,,57.0,,,,,80.0,,,,77.0,,53.0,,,,,,68.0,14.0,7.0,,7.0,10.0,65.0,,65.0,,65.0,,,69.0,71.0,,,72.0,,71.0,72.0,,18.0,,0.0,,,0.0,0.0
72,,27.0,,,,397.0,,,3.0,,,73.0,,,33.0,,,73.0,,,,,68.0,,,72.0,,90.0,,,,76.0,,83.0,46.0,71.0,63.0,,,,,70.0,,33.0,,13.0,8.0,,,,72.0,,,72.0,,,,72.0,68.0,,,,60.0,57.0,48.0,,,0.0,0.0,,,0.0,0.0
72,,,,,1936.0,,,3.0,,1.0,75.0,,,71.0,,72.0,,61.0,,,58.0,,,,73.0,71.0,,,,66.0,75.0,,42.0,,,,62.0,,68.0,,54.0,,60.0,68.0,64.0,,13.0,,,10.0,70.0,,70.0,70.0,,,74.0,,,,,71.0,,70.0,,70.0,,0.0,0.0,1.0,0.0,0.0,
72,78.0,25.0,,,1869.0,,,,3.0,1.0,,55.0,,,67.0,78.0,52.0,,,73.0,53.0,,,42.0,71.0,,,,,,,,70.0,,80.0,,,,,,,,,,,,7.0,10.0,,14.0,,,,,,,,68.0,,,,73.0,69.0,69.0,72.0,69.0,19.0,0.0,0.0,,,0.0,0.0
72,,,,,,,,4.0,,,,,,,,65.0,,,59.0,72.0,,,,,,,73.0,,,71.0,81.0,72.0,,61.0,,,82.0,67.0,67.0,,60.0,,,,72.0,,,,,,64.0,67.0,,,66.0,,70.0,70.0,70.0,,,72.0,72.0,72.0,,,,0.0,0.0,,,0.0,
72,72.0,,,,,,,3.0,,,35.0,47.0,,51.0,74.0,68.0,,,74.0,66.0,,,,31.0,65.0,72.0,,34.0,36.0,,,,,34.0,89.0,44.0,,,,,,,,77.0,65.0,7.0,,,8.0,,56.0,,48.0,,,45.0,,48.0,57.0,48.0,60.0,69.0,,63.0,72.0,,17.0,,,,,0.0,1.0
72,72.0,,,,,354.0,,3.0,2.0,1.0,78.0,71.0,52.0,,,62.0,30.0,,,,,,39.0,,,,,,,,,72.0,,72.0,57.0,61.0,,19.0,,48.0,,,,13.0,,8.0,10.0,,,11.0,72.0,,71.0,71.0,71.0,,,,62.0,,48.0,,48.0,,41.0,,19.0,,,0.0,0.0,0.0,
72,72.0,,191.0,82.0,,395.0,0.0,2.0,1.0,,73.0,,,68.0,45.0,77.0,11.0,10.0,,26.0,,10.0,13.0,10.0,29.0,,,39.0,38.0,68.0,,45.0,65.0,30.0,,11.0,12.0,,10.0,,22.0,,,12.0,12.0,,,,,,27.0,24.0,25.0,,,24.0,27.0,27.0,28.0,27.0,25.0,25.0,25.0,25.0,23.0,25.0,,0.0,0.0,,0.0,0.0,1.0
72,73.0,27.0,180.0,65.0,,,1.0,,,1.0,77.0,,71.0,74.0,,,,,62.0,,49.0,75.0,,,,,80.0,,,,,,61.0,,,,,65.0,,,59.0,69.0,66.0,,42.0,,,12.0,,11.0,72.0,72.0,,72.0,,,73.0,73.0,,,67.0,69.0,67.0,66.0,,,,,,0.0,,,0.0
72,74.0,27.0,,88.0,1578.0,345.0,,,2.0,1.0,53.0,35.0,51.0,,,,37.0,,,61.0,,47.0,30.0,29.0,,60.0,54.0,,56.0,68.0,35.0,41.0,,70.0,,,,,36.0,50.0,,66.0,,,69.0,,9.0,,15.0,10.0,,49.0,,50.0,,49.0,54.0,54.0,59.0,54.0,,,,66.0,,,19.0,0.0,0.0,,0.0,0.0,
72,79.0,22.0,188.0,,,420.0,,,3.0,1.0,75.0,58.0,68.0,,68.0,77.0,58.0,57.0,,,,,,44.0,71.0,,,,,68.0,,66.0,61.0,,78.0,,,,68.0,,45.0,,,,,,,,6.0,7.0,70.0,,,70.0,,69.0,,73.0,,,72.0,,72.0,72.0,,72.0,17.0,0.0,0.0,,,,0.0
72,72.0,,176.0,,,,0.0,2.0,,,67.0,66.0,,,64.0,,78.0,,55.0,74.0,64.0,70.0,,,71.0,73.0,68.0,66.0,70.0,,,74.0,,,,,60.0,,,75.0,63.0,75.0,66.0,65.0,,,,9.0,,,68.0,,69.0,,69.0,,,,,,,71.0,,70.0,,,20.0,,,0.0,,0.0,
72,83.0,,,,,407.0,1.0,,2.0,,,,,,,73.0,54.0,48.0,65.0,,,,42.0,43.0,,73.0,78.0,74.0,,68.0,65.0,62.0,,,,,,,,,50.0,,,,69.0,,6.0,6.0,13.0,,66.0,66.0,,,,,,,,70.0,,73.0,,72.0,72.0,72.0,,0.0,0.0,,,0.0,0.0
72,,30.0,,,1993.0,,1.0,4.0,2.0,,,,,,66.0,,,,,,,,,,,73.0,62.0,63.0,70.0,70.0,73.0,,57.0,86.0,72.0,74.0,,,,,,74.0,,67.0,,7.0,,6.0,,,70.0,69.0,70.0,70.0,,,72.0,72.0,,72.0,,,71.0,70.0,,,,0.0,0.0,1.0,0.0,0.0,
72,73.0,,,,1945.0,,1.0,3.0,2.0,,70.0,59.0,66.0,,,,,,,,,66.0,,,,72.0,,,69.0,65.0,,,71.0,,78.0,,,,65.0,62.0,54.0,70.0,,71.0,70.0,10.0,13.0,16.0,,15.0,,66.0,,66.0,66.0,,69.0,70.0,,70.0,,73.0,72.0,72.0,72.0,72.0,,0.0,0.0,,,,
72,72.0,28.0,,,1903.0,414.0,0.0,3.0,,1.0,,66.0,,73.0,,,,,,71.0,61.0,,,,64.0,,76.0,79.0,,,73.0,,49.0,67.0,,68.0,,64.0,70.0,,44.0,,60.0,,,7.0,11.0,,16.0,,,,71.0,,,,72.0,72.0,71.0,,,,,,,,19.0,0.0,,1.0,0.0,0.0,
72,73.0,,,73.0,,385.0,0.0,3.0,2.0,1.0,67.0,50.0,,,,70.0,66.0,,72.0,,,,,40.0,,,,,,68.0,72.0,,,,66.0,,,,,,,,72.0,72.0,,13.0,13.0,,6.0,8.0,,62.0,,,61.0,,,,65.0,,,70.0,,72.0,73.0,,18.0,,,0.0,,,0.0
72,72.0,,,,,,,,,1.0,56.0,,59.0,51.0,73.0,,,41.0,71.0,,54.0,45.0,,42.0,66.0,,,56.0,54.0,71.0,,53.0,,,,,,,,54.0,43.0,65.0,69.0,,,7.0,,7.0,8.0,15.0,55.0,51.0,,51.0,,51.0,56.0,55.0,61.0,55.0,,70.0,66.0,68.0,72.0,68.0,19.0,0.0,0.0,1.0,0.0,0.0,
72,,27.0,,,,,1.0,,,,,68.0,,73.0,62.0,72.0,71.0,67.0,,70.0,,,67.0,,66.0,,75.0,,73.0,,73.0,,,78.0,67.0,68.0,,,,76.0,,,66.0,64.0,,9.0,15.0,,9.0,9.0,,,,,71.0,,,73.0,,73.0,,70.0,,,,69.0,19.0,0.0,0.0,,0.0,,1.0
72,,,186.0,78.0,,,0.0,2.0,2.0,,,36.0,61.0,,,,59.0,,,,27.0,67.0,45.0,,,,68.0,69.0,60.0,,,,,71.0,76.0,28.0,69.0,68.0,53.0,58.0,45.0,,,,,,6.0,7.0,9.0,6.0,59.0,60.0,,59.0,59.0,,63.0,,66.0,65.0,,,,,,71.0,16.0,,0.0,0.0,0.0,0.0,
72,,32.0,169.0,,1956.0,,0.0,2.0,,,,,74.0,,,,,,,,72.0,,,,77.0,,67.0,,91.0,,,,,,32.0,70.0,79.0,60.0,64.0,,70.0,75.0,60.0,,60.0,6.0,9.0,,8.0,12.0,,,,68.0,,70.0,72.0,,72.0,72.0,70.0,,70.0,,60.0,,18.0,0.0,0.0,,,0.0,0.0
72,,22.0,,,,391.0,,3.0,,,74.0,46.0,,,,60.0,,49.0,41.0,75.0,,75.0,,,64.0,,,,,,86.0,51.0,,,,32.0,75.0,,,59.0,,,69.0,69.0,,6.0,13.0,7.0,7.0,5.0,,,,65.0,65.0,68.0,,71.0,,71.0,73.0,72.0,,,,72.0,,,0.0,0.0,0.0,,
72,,,,91.0,,,,2.0,,,67.0,35.0,47.0,49.0,,,27.0,19.0,72.0,,,42.0,31.0,20.0,,53.0,63.0,,54.0,63.0,42.0,,70.0,,93.0,,,,21.0,51.0,24.0,,,75.0,,,11.0,5.0,7.0,,,,47.0,,47.0,,,50.0,56.0,50.0,62.0,,62.0,,,,,,,,0.0,,1.0
72,72.0,33.0,168.0,64.0,,,,3.0,3.0,1.0,67.0,,69.0,,63.0,,,,58.0,,,71.0,73.0,,,70.0,,,,75.0,,80.0,80.0,,,68.0,,66.0,,,54.0,,,,59.0,,14.0,15.0,,8.0,,,70.0,70.0,,69.0,,,,72.0,,,,,67.0,,19.0,0.0,0.0,,,,
72,,27.0,191.0,90.0,1752.0,,1.0,,2.0,1.0,,,,,,74.0,45.0,,74.0,,,,43.0,,59.0,,78.0,,70.0,70.0,,,,64.0,,,65.0,22.0,73.0,,,,,25.0,,,,,,16.0,,,,70.0,70.0,67.0,69.0,68.0,63.0,68.0,,,51.0,49.0,49.0,,19.0,,,0.0,0.0,,0.0
72,,,,,1866.0,376.0,0.0,3.0,3.0,,,,73.0,71.0,36.0,,,,65.0,,,,,,73.0,75.0,43.0,,58.0,,66.0,,,53.0,76.0,74.0,,,,,,,,,30.0,,9.0,,9.0,9.0,72.0,,,72.0,,,72.0,,,,,59.0,56.0,,53.0,53.0,20.0,,,,0.0,,0.0
72,,20.0,181.0,,,,0.0,2.0,,,86.0,,,,38.0,60.0,,,,66.0,,75.0,62.0,,,73.0,,,,66.0,,67.0,62.0,72.0,,,58.0,,,65.0,,,,43.0,39.0,14.0,,,11.0,13.0,70.0,,,71.0,71.0,,72.0,,66.0,,60.0,55.0,,,,,,0.0,0.0,,0.0,,0.0
72,,,,70.0,1941.0,,,3.0,2.0,,,61.0,70.0,74.0,68.0,,,,62.0,,,,,57.0,69.0,74.0,78.0,,,72.0,,63.0,65.0,67.0,55.0,,,70.0,,,,71.0,,,66.0,14.0,11.0,7.0,7.0,7.0,68.0,,,,69.0,71.0,73.0,73.0,,,,72.0,,72.0,69.0,,18.0,0.0,0.0,1.0,0.0,0.0,1.0
72,,31.0,185.0,82.0,,336.0,,3.0,2.0,1.0,45.0,34.0,54.0,,73.0,,,32.0,,67.0,33.0,52.0,,32.0,64.0,63.0,47.0,,,,,48.0,,56.0,,26.0,,73.0,29.0,45.0,,,73.0,,73.0,,,7.0,14.0,12.0,52.0,49.0,,,,49.0,,,,54.0,64.0,,64.0,66.0,72.0,,,0.0,0.0,,,0.0,0.0
72,78.0,24.0,187.0,86.0,1800.0,,,,,1.0,,,63.0,73.0,29.0,76.0,61.0,73.0,65.0,,,,,59.0,,,,78.0,70.0,,,,,,,,,,,,63.0,68.0,28.0,,16.0,10.0,,,,8.0,,,,,72.0,,,72.0,65.0,,54.0,52.0,54.0,51.0,47.0,,20.0,,,0.0,,,1.0
72,72.0,,186.0,,,,0.0,,,1.0,44.0,62.0,,69.0,,,,,,74.0,,,,60.0,,,52.0,,,68.0,,,,65.0,73.0,,,69.0,,,,,,,70.0,8.0,,6.0,7.0,7.0,,,65.0,65.0,,65.0,69.0,68.0,,,,,,,,,16.0,0.0,0.0,,,0.0,0.0
72,,,,68.0,1871.0,405.0,0.0,2.0,,1.0,,,,,,,71.0,,39.0,,57.0,,,,,,,86.0,,,75.0,,,86.0,54.0,65.0,54.0,43.0,,68.0,50.0,,,63.0,,11.0,13.0,7.0,,,67.0,,,,70.0,72.0,73.0,,69.0,,,63.0,68.0,66.0,,,20.0,,0.0,0.0,,0.0,0.0
72,72.0,,185.0,,1641.0,334.0,1.0,,,1.0,35.0,,62.0,,72.0,,,37.0,,70.0,,40.0,,44.0,,62.0,34.0,,54.0,65.0,,45.0,71.0,,86.0,,,,50.0,,,,76.0,70.0,70.0,,9.0,,,,54.0,,,51.0,,,,55.0,,,,,,65.0,72.0,65.0,,0.0,,0.0,,0.0,0.0
72,85.0,19.0,193.0,77.0,1816.0,397.0,,,3.0,1.0,,,,,42.0,74.0,55.0,,,,,70.0,,56.0,52.0,,,,,,61.0,74.0,73.0,,82.0,70.0,62.0,32.0,,61.0,61.0,67.0,42.0,42.0,,10.0,8.0,,,6.0,,,,,,,,70.0,,70.0,58.0,56.0,,,,,17.0,0.0,,,0.0,,
72,,26.0,,,,402.0,,,3.0,,,,,68.0,,76.0,,,,,44.0,67.0,,,73.0,,68.0,67.0,,,55.0,,,,85.0,,67.0,70.0,,,,,72.0,,69.0,8.0,,,,,,65.0,,,65.0,,,,,,,73.0,,,74.0,,18.0,,0.0,0.0,0.0,,1.0
72,,34.0,171.0,74.0,,,0.0,,3.0,1.0,74.0,,,75.0,,69.0,70.0,,45.0,,,,,,71.0,,75.0,73.0,77.0,,80.0,78.0,,69.0,,69.0,,,63.0,71.0,,,65.0,,,7.0,,,14.0,,69.0,,,,,,72.0,,,72.0,68.0,,,66.0,,,,0.0,0.0,,,,
72,72.0,31.0,,,,413.0,,,,,,,,,,,75.0,,67.0,70.0,60.0,,,49.0,,67.0,68.0,66.0,69.0,,84.0,,,,77.0,53.0,,,,68.0,,,,72.0,,6.0,9.0,7.0,,,68.0,,,66.0,,,69.0,,,,72.0,72.0,,72.0,,,19.0,,,0.0,0.0,,
